,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
VHC,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,74.27583861980918,-25.724161380190825,273.6009924819847,100.0,2.7997249936938027,40.57652317684288,830 days 00:00:00,16,15,1,-1.8627665644239357,40.0,42.842794759825345,-14.210365853658526,9.139917970420232,-7.883344212562932,27 days 00:00:00,10 days 10:40:00,0.6549731910774477,-1.5907596543844567,-0.15841349208087677,-0.11346135553852146,0.9369480555975465,-0.21444386401624463
VHM,2016-06-06 00:00:00,2025-08-19 00:00:00,2095 days 00:00:00,100.0,103.26168157739623,3.261681577396232,213.00000000000168,100.0,1.6499653790151938,24.55044633273426,1034 days 00:00:00,9,8,1,18.830465944134517,37.5,5.1586206896551925,-10.026229508196712,4.293164550440586,-5.68358855213348,32 days 00:00:00,14 days 00:00:00,0.44436814619904014,-1.9460980458422852,0.10747214991636739,0.022841131130857412,1.0549736197129291,0.15786160285751757
VIB,2017-06-07 00:00:00,2025-08-19 00:00:00,2044 days 00:00:00,100.0,333.88018750589197,233.88018750589197,171.8205388156476,100.0,3.0673018779530152,12.988357050453025,1050 days 00:00:00,8,8,0,0.0,50.0,86.62523745786768,-5.955555555555542,42.770891408715734,-2.8315046955609433,52 days 06:00:00,11 days 18:00:00,9.733414233389736,29.23502343823649,1.5073872849640075,1.8494937851860778,1.9932526775294561,3.0527263729469647
VIC,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,241.636767721923,141.636767721923,263.5356469615476,100.0,5.5163655639400355,24.124435620642533,1057 days 00:00:00,16,16,0,0.0,50.0,38.823437500000004,-8.578709677419331,16.78731525495613,-3.7272036022968935,32 days 21:00:00,13 days 18:00:00,3.401956240863432,8.852297982620186,0.9326892182298013,0.6220973307350073,1.4400369330730238,1.5133099999918784
VIF,2017-06-12 00:00:00,2025-08-19 00:00:00,2042 days 00:00:00,100.0,100.21383915518412,0.2138391551841181,12.108554297909645,100.0,2.683566500502751,33.31565941449141,938 days 00:00:00,12,12,0,0.0,33.33333333333333,45.68882623921316,-14.640207837499993,18.55415782874551,-7.486343474232108,26 days 00:00:00,11 days 00:00:00,1.0030379998761618,0.01781992959867562,0.12426007532278512,0.0011462911107162634,1.0722931805350229,0.19091587556679993
VIX,2016-06-06 00:00:00,2025-08-19 00:00:00,2296 days 00:00:00,100.0,128.20538518913153,28.205385189131533,728.0676597097628,100.0,1.882232120126177,70.54559903811702,1148 days 00:00:00,15,14,1,76.7658881407468,35.714285714285715,37.39934458580208,-23.298265895953985,12.264207338965363,-12.346846948034736,35 days 04:48:00,13 days 05:20:00,0.34465915416027615,-3.4686073536868087,0.3018763469115127,0.057110858883652554,1.1450565924472833,0.3780404098161255
VJC,2017-07-20 00:00:00,2025-08-19 00:00:00,2020 days 00:00:00,100.0,94.78179369719672,-5.2182063028032815,102.95702135401248,100.0,1.1593799060319676,8.35404562735873,1115 days 00:00:00,6,6,0,0.0,33.33333333333333,2.6096875000000117,-6.172996057818645,2.52873343481376,-2.5332626485540635,28 days 00:00:00,14 days 18:00:00,0.479162052658003,-0.8697010504672157,-0.1625195941795861,-0.11535869570533455,0.9050930880319238,-0.22780603743650102
VND,2016-06-06 00:00:00,2025-08-19 00:00:00,2294 days 00:00:00,100.0,257.9860902039645,157.98609020396452,413.9500208861767,100.0,4.608347960575992,31.480670186845018,678 days 00:00:00,14,14,0,0.0,42.857142857142854,67.07369942196533,-16.280769230769216,28.494578537944896,-5.431230488572372,44 days 00:00:00,15 days 15:00:00,3.1926282959901617,11.284720728854612,0.7636378111821356,0.5170097271435644,1.3063502994165328,1.215924835372785
VNM,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,79.95910713083141,-20.040892869168587,-8.505700970899122,100.0,1.0822033466684284,20.178672204415022,1165 days 00:00:00,6,6,0,0.0,0.0,-0.9907651715039344,-8.12993960310612,,-3.6283237834021245,,15 days 20:00:00,0.0,-3.3401488115281013,-0.7085056733633731,-0.17258784488685475,0.6081334947941383,-0.8683907243156767
VNR,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,72.43690530343916,-27.563094696560842,102.16066519443561,100.0,3.538454219591022,40.70857467565636,2139 days 00:00:00,20,20,0,0.0,30.0,11.428519022757671,-8.043388429751598,6.187843244800574,-4.696859950519529,27 days 00:00:00,11 days 12:00:00,0.5353950226015678,-1.3781547348280414,-0.26559123916588306,-0.12238579836782053,0.8823742156139355,-0.3420300914837198
VNZ,2023-06-05 00:00:00,2025-08-19 00:00:00,553 days 00:00:00,100.0,100.0,0.0,-48.422336328626436,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
VPB,2018-01-05 00:00:00,2025-08-19 00:00:00,1901 days 00:00:00,100.0,167.29387689854883,67.29387689854885,24.639202309105123,100.0,1.8634350210625084,24.248827553030637,1049 days 00:00:00,6,6,0,0.0,50.0,60.755932203389825,-9.34577464788731,27.3591495825025,-5.1296172671591345,53 days 00:00:00,14 days 16:00:00,3.4437318107999633,11.215646149758136,0.8031949744519946,0.42825814239005483,1.4492520271350842,1.177938248826123
VPI,2018-04-24 00:00:00,2025-08-19 00:00:00,1822 days 00:00:00,100.0,54.82460230179438,-45.17539769820562,35.89743589743546,100.0,1.9805621468053518,45.47649148667431,1791 days 00:00:00,15,15,0,0.0,20.0,14.792274348757372,-26.86039532293985,5.233679685757185,-5.712488105680548,23 days 16:00:00,11 days 00:00:00,0.16565157390463112,-3.0116931798803757,-0.6495643059671831,-0.24944304054107533,0.6100997320905365,-0.7303000942693092
VRE,2018-04-02 00:00:00,2025-08-19 00:00:00,1845 days 00:00:00,100.0,100.34519288355055,0.34519288355055266,-24.300485201580134,100.0,0.5454304486921121,19.27162780562213,1008 days 00:00:00,3,3,0,0.0,33.33333333333333,19.8779411764706,-11.188999999999972,19.8779411764706,-8.46949999999998,38 days 00:00:00,10 days 00:00:00,1.0212035002887523,0.11506429451685118,0.05212112013179843,0.003538665163207444,1.0419618875819594,0.07450006062280048
VSC,2016-06-06 00:00:00,2025-08-19 00:00:00,2303 days 00:00:00,100.0,63.87482504851607,-36.12517495148393,-1.8694749985556647,100.0,0.8237045882953729,38.454709867579275,2221 days 00:00:00,5,5,0,0.0,20.0,0.5756211180124294,-14.62999999999999,0.5756211180124294,-10.669933714387076,28 days 00:00:00,10 days 12:00:00,0.013234747274132614,-7.225034990296787,-0.7552990118919851,-0.17833209172452608,0.5231717074816139,-0.9055151491167535
VSF,2018-09-13 00:00:00,2025-08-19 00:00:00,1731 days 00:00:00,100.0,75.949624161322,-24.050375838677994,239.18750000000028,100.0,0.9664815564564666,47.28919343331715,1607 days 00:00:00,6,6,0,0.0,33.33333333333333,13.307027397260285,-13.230434782608683,6.947526863682913,-9.576237767425434,25 days 12:00:00,23 days 18:00:00,0.28570816529557425,-4.008395973113002,-0.19336376344631392,-0.11917605084758907,0.8394968930832747,-0.25205733186264356
VSH,2016-06-06 00:00:00,2025-08-19 00:00:00,2304 days 00:00:00,100.0,100.8001151403804,0.8001151403803988,288.3366558719261,100.0,4.4615113325835605,38.257924560183085,988 days 00:00:00,19,19,0,0.0,36.84210526315789,29.347887323943684,-11.530368388585519,9.325484993246711,-4.740966737568345,35 days 03:25:42.857142857,13 days 12:00:00,1.0110564035367124,0.04211132317791577,0.10219027630761887,0.0033020525885913547,1.0407515684701187,0.1388029483690636
VTP,2019-04-23 00:00:00,2025-08-19 00:00:00,1574 days 00:00:00,100.0,96.78973566098264,-3.210264339017357,46.40215383976356,100.0,1.5774202475565178,21.984221888280473,957 days 00:00:00,8,8,0,0.0,37.5,12.944275967626359,-10.000505030421108,5.994263489633549,-3.9395451676501105,25 days 00:00:00,15 days 09:36:00,0.8407655064200174,-0.4012830423771696,0.014180726787343103,-0.034287980454576476,1.0066991331685977,0.01887244476054364
