,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
LIC,2017-10-23 00:00:00,2025-08-20 00:00:00,1955 days 00:00:00,100.0,136.7833981366254,36.78339813662542,387.93846153846056,100.0,0.9124367989857585,42.882743575917374,1042 days 00:00:00,5,5,0,0.0,60.0,43.80666320041597,-15.184999999999988,22.871964195876192,-12.737954545454528,23 days 16:00:00,67 days 00:00:00,2.539640231928136,7.356679627325084,0.35019703773365873,0.14043824642283564,1.4046755226837029,0.5494343089993986
LIX,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,62.954211042494144,-37.045788957505856,-3.437872082883564,100.0,1.0113106599784407,55.03069451308632,902 days 00:00:00,5,5,0,0.0,40.0,32.512033394108045,-50.96903929577464,17.20759564442246,-18.660497836076274,48 days 00:00:00,15 days 16:00:00,0.4737290919639802,-7.409157791501169,-0.17366926506884797,-0.1284522082552341,0.8082845116924504,-0.18353072483325575
LLM,2018-01-04 00:00:00,2025-08-20 00:00:00,1903 days 00:00:00,100.0,23.758818497520295,-76.2411815024797,26.122361658967552,100.0,0.9272238470936287,79.53799333801756,1851 days 00:00:00,10,10,0,0.0,10.0,3.020603491550004,-24.046962499999992,3.020603491550004,-14.83084789222934,26 days 00:00:00,11 days 10:40:00,0.009045595607575783,-7.624118150247971,-0.7118853825236974,-0.30291213130677813,0.653036104727266,-0.8950314663820612
LPB,2018-03-01 00:00:00,2025-08-20 00:00:00,1858 days 00:00:00,100.0,106.28046402773958,6.280464027739583,251.2341451707536,100.0,1.4182970071467056,47.461582269909485,1052 days 00:00:00,8,8,0,0.0,25.0,95.62244897959185,-22.017772128495487,49.830315398886846,-9.935972611092964,59 days 00:00:00,12 days 20:00:00,1.1237910885189193,0.785058003467447,0.15568235316370707,0.025363183795677507,1.0772650313995034,0.22688554214123027
LSG,2022-10-03 00:00:00,2025-08-20 00:00:00,720 days 00:00:00,100.0,101.66296557433006,1.6629655743300589,181.99761557822188,100.0,0.20166483020471745,35.812091863364834,476 days 00:00:00,1,1,0,0.0,100.0,1.6646285399043912,1.6646285399043912,1.6646285399043912,,15 days 00:00:00,,inf,1.6629655743300615,0.1567038764726998,0.02344468796457467,1.1527016956556901,0.24138990961422324
LTG,2017-12-11 00:00:00,2025-08-20 00:00:00,1920 days 00:00:00,100.0,93.62471499400954,-6.375285005990464,-71.89324656236373,100.0,1.2716855455868306,34.121235640192985,1145 days 00:00:00,7,7,0,0.0,42.857142857142854,25.592003148097465,-12.502020697967017,9.259659452528684,-7.538538224004259,34 days 08:00:00,13 days 00:00:00,0.7671500792937107,-0.9107550008557781,-0.0607376710387865,-0.03647339223329157,0.9678858013845767,-0.0834631762690571
MBB,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,206.17711564867918,106.17711564867918,337.2857582472385,100.0,6.1303624463939945,33.85144553670549,1031 days 00:00:00,18,17,1,19.838243404627804,52.94117647058824,28.559090909090934,-11.710712621395396,12.675524554826373,-5.042233082773167,36 days 02:40:00,14 days 03:00:00,2.0583652987749357,5.078757190826553,0.6518874058014134,0.35878948722634046,1.2666035857982496,0.8826638613736301
MBS,2016-08-17 00:00:00,2025-08-20 00:00:00,2252 days 00:00:00,100.0,201.98620059173263,101.98620059173263,1228.9624894319359,100.0,3.1406671756066644,40.285708003816154,1031 days 00:00:00,12,12,0,0.0,58.333333333333336,42.484545454545476,-10.038636363636353,17.355498225236847,-6.800865959975079,34 days 00:00:00,16 days 09:36:00,3.2530095789443485,8.498850049311056,0.5509399767251598,0.2995882305115464,1.2399202041051247,0.8353385994789291
MCH,2017-06-05 00:00:00,2025-08-20 00:00:00,2054 days 00:00:00,100.0,137.24198773823412,37.2419877382341,187.9834929503163,100.0,1.1527763240467055,9.941505880591972,993 days 00:00:00,5,5,0,0.0,60.0,20.0811192403097,-2.9407587293252746,13.370763559689177,-2.7406743675961134,34 days 08:00:00,18 days 00:00:00,7.2322289359726915,7.448397547646821,0.7310413595006033,0.5820907544765355,1.55850737860409,1.252812762558253
MCM,2021-05-19 00:00:00,2025-08-20 00:00:00,1057 days 00:00:00,100.0,99.80019980019982,-0.1998001998001797,-42.007295789906095,100.0,0.19980019980018268,5.41255595508915,513 days 00:00:00,1,1,0,0.0,0.0,-0.19999999999998277,-0.19999999999998277,,-0.19999999999998277,,37 days 00:00:00,0.0,-0.19980019980018268,-0.007980102642075052,-0.012755446272428101,0.9939075010756838,-0.012736588421960104
MIG,2017-09-22 00:00:00,2025-08-20 00:00:00,1970 days 00:00:00,100.0,129.88171612753575,29.88171612753574,96.88045362229228,100.0,2.280483941109366,35.113939805749865,949 days 00:00:00,9,9,0,0.0,55.55555555555556,30.889072115384618,-17.457352217539185,11.694862127045054,-6.1935595983983465,46 days 14:24:00,12 days 00:00:00,1.8100521360149644,3.320190680837303,0.3362432337041505,0.14135260968664493,1.15848621629487,0.47573011983213975
MML,2020-05-07 00:00:00,2025-08-20 00:00:00,1323 days 00:00:00,100.0,118.45887833843695,18.458878338436946,-18.30384013482613,100.0,0.5219929496496647,14.075758094668823,1081 days 00:00:00,3,2,1,16.56198483535026,50.0,9.158469645620718,-6.651144713860854,9.158469645620718,-6.651144713860854,42 days 00:00:00,13 days 00:00:00,1.261552932499496,0.9484467515433472,0.5234439283875946,0.33990013382271095,1.44649828316987,1.0079375169228975
MPC,2018-03-12 00:00:00,2025-08-20 00:00:00,1861 days 00:00:00,100.0,22.413439576193653,-77.58656042380635,-57.438247234623404,100.0,0.8460203345516922,79.77614626471033,1588 days 00:00:00,7,6,1,0.6886441067897415,33.33333333333333,0.5869584245076748,-51.94494489901915,0.5269761598167148,-28.291667764010974,23 days 00:00:00,13 days 00:00:00,0.007383963074915763,-13.045867421766017,-0.6109812021182492,-0.31865854976496627,0.4319617145715752,-0.6219195230400326
MSB,2021-05-24 00:00:00,2025-08-20 00:00:00,1061 days 00:00:00,100.0,90.69408285117827,-9.305917148821734,-34.59999999999989,100.0,0.3736521835532175,11.235768697650713,478 days 00:00:00,2,2,0,0.0,0.0,-0.8637873754152783,-8.524999999999983,,-4.69439368770763,,16 days 12:00:00,0.0,-4.652958574410866,-0.46486618220050285,-0.294100289058361,0.701197903522798,-0.5558545980807384
MSH,2019-04-26 00:00:00,2025-08-20 00:00:00,1580 days 00:00:00,100.0,120.08578147650599,20.085781476505986,-32.1931213860179,100.0,2.3019347773105387,39.86417194798919,949 days 00:00:00,10,10,0,0.0,40.0,18.70323353293413,-12.04729027514774,12.216153877345548,-4.3535161540210385,38 days 12:00:00,22 days 16:00:00,1.6098155167947465,2.008578147650601,0.31410650699822895,0.10834379150134457,1.1529466155228028,0.37872197234694993
MSN,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,92.42789658126723,-7.572103418732766,96.52122846369554,100.0,2.7872888115374406,44.4599912224201,1845 days 00:00:00,12,11,1,-2.2979183489733543,36.36363636363637,29.45781250000002,-20.545780766041315,13.662038829259822,-7.360695917827073,30 days 18:00:00,11 days 06:51:25.714285714,0.9162971478891986,-0.479471369978131,0.0003881506462510397,-0.02788289755501037,1.0002072346467457,0.000503056166611408
MSR,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,63.000875889259305,-36.999124110740695,40.17923331971674,100.0,1.4269261791437475,38.89306053310159,2099 days 00:00:00,9,9,0,0.0,11.11111111111111,3.6108771361464593,-11.909280439481247,3.6108771361464593,-5.982692448860388,20 days 00:00:00,12 days 00:00:00,0.060552351236185326,-4.111013790082298,-0.660362398601414,-0.18146951459197405,0.6491095272823159,-0.9277347919506579
MTA,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,229.7296110187059,129.7296110187059,174.7306221758782,100.0,1.5980938808831937,29.608604323433223,917 days 00:00:00,5,5,0,0.0,60.0,99.93023738188523,-9.450413777678355,43.71818437437034,-6.899217758404386,47 days 00:00:00,8 days 12:00:00,7.345970654433624,25.94592220374118,0.6827824536995009,0.475666361985066,1.5393026559728047,1.223334864451118
MVB,2017-03-10 00:00:00,2025-08-20 00:00:00,2108 days 00:00:00,100.0,165.68916507642294,65.68916507642294,102.96684736887202,100.0,3.3226512239909654,48.6316327274583,966 days 00:00:00,11,11,0,0.0,36.36363636363637,61.06670563479075,-19.508403361344524,33.86004196590823,-7.904498143324254,44 days 18:00:00,13 days 10:17:08.571428571,1.7443945306943272,5.971742279674812,0.4338528080892507,0.18787532992875966,1.237099583337974,0.6794184005884361
MVC,2017-08-11 00:00:00,2025-08-20 00:00:00,2006 days 00:00:00,100.0,186.73908785608702,86.73908785608702,76.38795092447445,100.0,1.1398311740413267,37.28131007211959,1157 days 00:00:00,7,6,1,38.442550539425525,16.666666666666664,118.81946750195773,-19.823214285714275,118.81946750195773,-7.2131265652407155,65 days 00:00:00,15 days 04:48:00,2.500263525223034,8.04942288611025,0.6313930824848657,0.32280659829204633,1.4764006553206865,1.008253984557293
MVN,2019-03-05 00:00:00,2025-08-20 00:00:00,1616 days 00:00:00,100.0,75.43663006308769,-24.56336993691231,399.41964285714323,100.0,1.4463957793509628,38.84133232169862,1498 days 00:00:00,8,8,0,0.0,37.5,35.95746728700204,-21.49016393442621,15.858141269580397,-12.831999065105688,46 days 16:00:00,8 days 00:00:00,0.6142615158941686,-3.070421242114037,-0.08197935856194177,-0.1588055563079015,0.9433097366455773,-0.11423076308389676
MWG,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,106.68985667199782,6.689856671997816,112.16642675768043,100.0,3.193704473032408,26.780215633026465,1957 days 00:00:00,16,15,1,-2.4149725626230634,40.0,16.78482632541135,-7.84482163406212,7.638902474304753,-3.744248415552657,36 days 16:00:00,14 days 02:40:00,1.2568867752561443,0.6069886156413924,0.14385698926747795,0.03848715473345159,1.0550667350814766,0.20877269462880532
NAB,2021-03-05 00:00:00,2025-08-20 00:00:00,1108 days 00:00:00,100.0,92.11904469197913,-7.880955308020873,11.845807540799068,100.0,1.2933081745096822,35.695611230286005,1048 days 00:00:00,6,6,0,0.0,33.33333333333333,15.197886886264792,-10.432345013477084,7.623351911376486,-5.378971643156427,21 days 00:00:00,15 days 18:00:00,0.65909228344522,-1.3134925513368114,-0.03974260225900167,-0.07474147877285334,0.9776345873012835,-0.05228350532835965
NAF,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,125.52368219622846,25.523682196228464,40.53038786716723,100.0,1.14256743510036,14.05686304366251,1149 days 00:00:00,5,5,0,0.0,80.0,14.218556701030934,-3.634062499999987,6.978989175257742,-3.634062499999987,29 days 00:00:00,11 days 00:00:00,7.18476786020241,5.104736439245693,0.40327619821976096,0.26086228432041614,1.281907720018439,0.6675149617009474
NBB,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,141.38721869719657,41.38721869719657,97.41844200431157,100.0,1.7459304223825574,19.574468085106393,1308 days 00:00:00,8,8,0,0.0,50.0,22.490220820189275,-4.834536082473942,11.546130515494298,-1.9960194393721356,38 days 12:00:00,13 days 06:00:00,6.2209926348322595,5.173402337149575,0.4657131757941242,0.28812552039958683,1.2670004053380206,0.747008913820428
NCG,2024-04-04 00:00:00,2025-08-20 00:00:00,344 days 00:00:00,100.0,105.75271112746647,5.752711127466469,1.0391253275502832,100.0,0.2868897679968677,11.497596965584762,31 days 00:00:00,2,1,1,12.257970573902384,0.0,-6.5117647058823485,-6.5117647058823485,,-6.5117647058823485,,13 days 00:00:00,0.0,-6.505259446435914,0.3617259293819291,0.5318001873655513,1.212103258657418,0.8274050117070956
NCT,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,154.4302011378255,54.4302011378255,78.96599312875637,100.0,3.536865786269825,15.63749513164621,957 days 00:00:00,14,13,1,-0.5752595060532997,46.15384615384615,30.149367088607594,-8.23010899182563,11.538513333692412,-2.620232185383681,30 days 16:00:00,15 days 03:25:42.857142857,3.1236361253146865,4.231189280298366,0.7590853533320135,0.45576422801928096,1.428455172124851,1.3141801851955885
ND2,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,67.13195227053002,-32.86804772946998,430.4079700603547,100.0,3.6059865553326502,49.37910215553518,2004 days 00:00:00,19,19,0,0.0,26.31578947368421,20.07426836976171,-16.963169658522332,7.001975303246832,-4.891890894864664,32 days 04:48:00,14 days 13:42:51.428571428,0.5001258502518445,-1.7298972489194735,-0.12039034490272987,-0.12389953412892335,0.9381751056369974,-0.1592618372981505
NET,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,97.14646293517627,-2.853537064823726,222.24538565996025,100.0,1.5309982408402523,33.23274691634447,1894 days 00:00:00,9,9,0,0.0,22.22222222222222,37.26250000000002,-10.523000000000081,24.594544797687874,-6.264814410117337,47 days 00:00:00,12 days 17:08:34.285714285,0.925382270558939,-0.31705967386930256,0.04695344422477046,-0.013769034137872631,1.0318988605052568,0.06649846511670371
NHA,2016-06-06 00:00:00,2025-08-20 00:00:00,2298 days 00:00:00,100.0,224.80557200669472,124.8055720066947,356.0882172821176,100.0,3.2818983853749946,34.95238095238095,1006 days 00:00:00,12,12,0,0.0,41.66666666666667,44.8748427672956,-11.854999999999995,30.86840488402268,-7.047938607929274,27 days 04:48:00,13 days 00:00:00,2.8477847594432526,10.400464333891227,0.6346271592167373,0.3928486626577723,1.3359340792787449,0.9355083788139463
NHH,2018-01-26 00:00:00,2025-08-20 00:00:00,1882 days 00:00:00,100.0,156.89401028668928,56.89401028668928,-28.578821067888637,100.0,1.1668902923889135,24.452291543192096,1467 days 00:00:00,4,4,0,0.0,75.0,39.16625603380978,-8.366212534059937,20.509129930055224,-8.366212534059937,19 days 08:00:00,14 days 00:00:00,5.1304074870498715,14.223502571672315,0.5924810341082848,0.373300542111594,1.5813286583529094,1.0601407953052473
NKG,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,161.63019543532974,61.63019543532974,102.83257702863536,100.0,4.448504361374914,36.335758214839075,1052 days 00:00:00,14,14,0,0.0,42.857142857142854,101.21363636363637,-12.206651108518088,27.379580467798487,-9.42652635986344,37 days 12:00:00,10 days 09:00:00,1.4732946281557382,4.402156816809265,0.46601983665485425,0.21740565258935904,1.1983073971071556,0.6903221048518003
NLG,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,78.28638804946705,-21.71361195053295,230.74953371218453,100.0,4.171549328229719,52.864610292892536,1842 days 00:00:00,21,20,1,7.103626930470043,25.0,16.17016806722937,-11.07346938775431,8.290057936444233,-4.714677816670192,30 days 09:36:00,13 days 22:24:00,0.6007286804495933,-1.44086194405015,-0.12889902849126514,-0.0719236510854084,0.9543071441640428,-0.1794750350879805
NS2,2017-04-27 00:00:00,2025-08-20 00:00:00,2080 days 00:00:00,100.0,152.5862206702116,52.58622067021159,327.99846136424924,100.0,2.1099983410255927,57.144745929256516,1520 days 00:00:00,10,10,0,0.0,30.0,124.88191186835446,-28.020253164556962,53.05297613636463,-8.876541494751082,38 days 16:00:00,11 days 20:34:17.142857142,1.7896784438833218,5.258622067021156,0.40629632860821396,0.1346921933752949,1.31510574082836,0.5988419660603712
NSC,2016-06-06 00:00:00,2025-08-20 00:00:00,2296 days 00:00:00,100.0,74.08163650222752,-25.91836349777247,12.745565758161014,100.0,2.137204176365723,34.32909633336148,1991 days 00:00:00,12,12,0,0.0,16.666666666666664,5.7346534653464145,-6.859999999999991,2.9589507735939327,-3.4941899165769215,19 days 12:00:00,19 days 02:24:00,0.18469794754762348,-2.159863624814373,-0.4319911360100273,-0.13566519846049302,0.7993643649770701,-0.5907690396944103
NT2,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,87.79598885750899,-12.204011142491012,21.25461198084906,100.0,1.402349173329129,27.64378297269382,1895 days 00:00:00,8,8,0,0.0,25.0,10.252658662092637,-8.95742086330934,5.1574112894518604,-3.6810109486139106,30 days 12:00:00,21 days 20:00:00,0.4020689427931994,-1.5255013928113785,-0.10877134422197786,-0.07382475124295565,0.9433012130695779,-0.14613159467840695
NTC,2017-05-18 00:00:00,2025-08-20 00:00:00,2066 days 00:00:00,100.0,145.82827957355386,45.82827957355387,695.9921649468616,100.0,2.1795793642096384,30.421004654714768,1510 days 00:00:00,8,7,1,-1.4318550155793162,57.14285714285714,35.96798615900493,-7.369204870863548,15.458300787387158,-5.32638978461363,36 days 12:00:00,14 days 00:00:00,2.8412954579406255,6.7514477984475985,0.6665657496764854,0.22655966947161202,1.3762533659174074,1.0894592364066906
NTL,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,108.69816944836138,8.698169448361384,180.95076382242144,100.0,5.147637188526199,65.7825725593391,949 days 00:00:00,14,13,1,-4.716989033261456,53.84615384615385,91.2774772272308,-46.514792506865824,21.985354263546654,-15.11321731086524,37 days 13:42:51.428571428,16 days 00:00:00,1.0688238443077183,1.0319352678171345,0.22564709209342487,0.02021914270038605,1.1129453547968502,0.26838253161227366
NTP,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,149.39403337687628,49.394033376876266,116.08342506442489,100.0,1.1836929682011457,17.478182914700795,1675 days 00:00:00,5,5,0,0.0,60.0,25.12430069930072,-6.775696202531554,17.90196872132391,-4.123115644069439,37 days 08:00:00,16 days 12:00:00,5.976267957725244,9.878806675375248,0.5843780691028228,0.3756575803535522,1.4137362106840294,0.9871892087289358
NVB,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,99.54802621502883,-0.4519737849711731,196.61016949152676,100.0,1.1820802472018572,27.206903759761875,1087 days 00:00:00,6,5,1,-2.3772068660148733,60.0,16.450000000000017,-18.05652173913042,8.574256940664144,-10.191026827012006,21 days 16:00:00,14 days 00:00:00,1.0821902271624206,0.3850466162087418,0.053025947696408754,-0.0026367684458458674,1.0393665377623975,0.07985110825727101
NVL,2017-05-29 00:00:00,2025-08-20 00:00:00,2059 days 00:00:00,100.0,119.63620069066799,19.63620069066799,-53.32466743353912,100.0,1.5089998487177767,32.774930084635756,1033 days 00:00:00,7,7,0,0.0,28.57142857142857,62.28753565942506,-14.537499999999994,33.83975875255671,-6.760518921021022,43 days 00:00:00,10 days 00:00:00,1.49049788662288,2.8051715272382847,0.3101643847918006,0.09852786124393739,1.1963223667053033,0.4668254514996652
OCB,2021-06-28 00:00:00,2025-08-20 00:00:00,1036 days 00:00:00,100.0,53.97466946422578,-46.02533053577422,-45.312500000000114,100.0,0.44505422916937537,46.14961437280123,929 days 00:00:00,3,3,0,0.0,0.0,-4.912264150943386,-36.11884834645668,,-17.41327653422107,,14 days 08:00:00,0.0,-15.341776845258075,-0.8945458812295903,-0.42314027449526953,0.2841471606732775,-0.9069805808294323
OCH,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,93.3480447288096,-6.6519552711904035,1.5151515151518913,100.0,1.9990075732022077,42.420419989009744,1557 days 00:00:00,9,8,1,-1.4879956980651912,37.5,21.126966292134856,-17.387096774193527,12.765319932876126,-7.595663569447618,27 days 00:00:00,12 days 09:36:00,0.8897719088708215,-0.6454949466406523,0.06721826395082998,-0.025567047541813635,1.0459433745921909,0.09665650856565179
OGC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,156.00711997082277,56.007119970822785,69.6774193548379,100.0,1.6319872874978163,34.00959040959041,1203 days 00:00:00,7,6,1,14.688396595884086,33.33333333333333,55.18497409326427,-8.29999999999999,39.26081165396198,-7.294138289036532,42 days 12:00:00,12 days 18:00:00,2.0943203477952372,6.886453895823122,0.49085762911702274,0.2146325789620901,1.32427629512442,0.7772780189996439
OIL,2018-07-27 00:00:00,2025-08-20 00:00:00,1765 days 00:00:00,100.0,114.51402261637855,14.514022616378556,-12.364744245524218,100.0,0.8360576858886732,17.40192239894526,1112 days 00:00:00,4,4,0,0.0,50.0,19.392494346842923,-10.74823833034109,13.637475427456266,-5.56230962759829,28 days 12:00:00,16 days 00:00:00,2.2994097456150806,3.6285056540946394,0.29726077689202024,0.1633342387083945,1.231614584373062,0.5022836563537894
OPC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,87.9038772103875,-12.096122789612494,-17.40203729926796,100.0,3.542323425196449,36.26529786854196,2025 days 00:00:00,17,17,0,0.0,29.411764705882355,18.682197802197685,-13.703924418604643,8.225192757740988,-4.138942120015159,34 days 14:24:00,10 days 14:00:00,0.778309792975133,-0.7115366346830867,-0.04830490942537168,-0.055748474753000814,0.9781106683230805,-0.06749691710648296
ORS,2016-06-06 00:00:00,2025-08-20 00:00:00,2295 days 00:00:00,100.0,195.19289942104893,95.19289942104892,243.42105263157995,100.0,1.624292382362909,27.885732557375036,1025 days 00:00:00,6,6,0,0.0,16.666666666666664,153.5645469667927,-12.37867326156532,153.5645469667927,-4.962379058976983,97 days 00:00:00,17 days 00:00:00,4.5750503631531805,15.865483236841484,0.5898034023114733,0.40247486812168903,1.3912317386627624,1.0470782210027048
PAC,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,178.6328494853255,78.6328494853255,31.444566257605345,100.0,2.762356061567171,29.618061728417487,866 days 00:00:00,10,10,0,0.0,40.0,47.4932228915663,-8.993506493506494,23.800604605607383,-3.425181220010958,42 days 06:00:00,17 days 12:00:00,3.7757557385281073,7.863284948532552,0.7013319976074864,0.3250229687192913,1.3658231752981147,1.23239998597191
PAN,2016-06-06 00:00:00,2025-08-20 00:00:00,2297 days 00:00:00,100.0,106.98139195079146,6.981391950791462,62.00618565354459,100.0,1.3133926105517466,28.589934538688784,1249 days 00:00:00,7,7,0,0.0,42.857142857142854,28.154455445544567,-17.126578073089696,15.672971283523465,-8.353168689997714,43 days 08:00:00,16 days 06:00:00,1.2214982014983218,0.9973417072559227,0.14681373179082527,0.03770985505157816,1.0763843099349992,0.20775552212094375
PAP,2021-12-02 00:00:00,2025-08-20 00:00:00,925 days 00:00:00,100.0,103.62731580805998,3.6273158080599757,70.98089171974544,100.0,1.6879501875481377,32.385816769235014,329 days 00:00:00,10,10,0,0.0,40.0,32.93718476582607,-24.580357142857125,16.392348021606622,-8.22615366155349,26 days 18:00:00,9 days 16:00:00,1.0784522047061766,0.3627315808059999,0.24824005117095163,0.04371979861872805,1.113251843602315,0.35819786649284846
PAT,2022-11-07 00:00:00,2025-08-20 00:00:00,695 days 00:00:00,100.0,100.0,0.0,-2.9238038984055303,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
PC1,2017-04-13 00:00:00,2025-08-20 00:00:00,2089 days 00:00:00,100.0,76.45851355660012,-23.541486443399876,70.20118366223878,100.0,1.9357174552783252,39.36867579785161,1103 days 00:00:00,10,10,0,0.0,30.0,14.718400000000024,-28.369966972477044,9.290388475492172,-6.838933200808675,38 days 16:00:00,14 days 20:34:17.142857143,0.5256899300117631,-2.354148644339985,-0.24687897439151615,-0.11637968285595451,0.88427448404068,-0.3191101607260563
PDN,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,26.07465462244727,-73.92534537755273,307.8853059712619,100.0,3.6672004842958867,83.04972307724127,1597 days 00:00:00,20,20,0,0.0,25.0,20.05,-50.13043290103425,9.341049798063251,-10.045622048293232,31 days 04:48:00,17 days 09:36:00,0.41742097250557336,-3.6962672688776372,-0.38774103831808726,-0.2309495290925707,0.8201103722320567,-0.44605117524671595
PDR,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,216.70189001464374,116.70189001464372,341.2279097840059,100.0,5.850307964057764,24.86839723965633,1357 days 00:00:00,15,14,1,2.4394441333077452,42.857142857142854,70.79864815637544,-14.85477499999999,22.91123557074491,-4.5983246562581,35 days 04:00:00,15 days 15:00:00,2.368694558613035,8.161603277238285,0.75300845656289,0.5241014266029227,1.3623818161808543,1.1857226258811804
PET,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,80.72758446124638,-19.27241553875362,416.8496053307467,100.0,2.1623669099668246,49.581237154902794,1143 days 00:00:00,11,11,0,0.0,45.45454545454545,35.112877792378455,-26.288197343899995,13.845792706510593,-12.639380300054004,39 days 19:12:00,13 days 08:00:00,0.7665193193149276,-1.7520377762503303,-0.04905750313647313,-0.06725818371003617,0.9795514631253766,-0.06766881467043559
PGB,2021-05-25 00:00:00,2025-08-20 00:00:00,1060 days 00:00:00,100.0,121.43402234024617,21.434022340246173,0.4019339430304747,100.0,0.5653694021517592,25.60271435290006,577 days 00:00:00,3,3,0,0.0,33.33333333333333,54.15296989422295,-15.42145415149416,54.15296989422295,-11.137139159788351,40 days 00:00:00,10 days 00:00:00,2.0111660629983734,7.144674113415389,0.4851512392333055,0.27011830584034574,1.3709241987202077,0.8607961096708651
PGD,2016-06-06 00:00:00,2025-08-20 00:00:00,2304 days 00:00:00,100.0,151.92861141642805,51.92861141642804,-26.023783451139714,100.0,1.1182510390423035,19.885550786838337,1142 days 00:00:00,4,4,0,0.0,75.0,22.671046289880568,-6.387947715883323,17.679567746851074,-6.387947715883323,36 days 08:00:00,17 days 00:00:00,6.0141952045419576,12.982152854107017,0.5331840093463859,0.34448160560031676,1.4228178146326576,0.8836968799846452
PGI,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,59.83660079825737,-40.16339920174263,65.90820361347862,100.0,2.534549359510175,49.69007515822268,2264 days 00:00:00,15,15,0,0.0,13.333333333333334,8.461849710981815,-9.639370078740141,4.5506727546505825,-4.485434692718523,20 days 12:00:00,14 days 00:00:00,0.18189600787849913,-2.6775599467828415,-0.3378056900472982,-0.1571803042669786,0.8199866997573944,-0.4191944889466295
PGS,2016-06-06 00:00:00,2025-08-20 00:00:00,2305 days 00:00:00,100.0,103.59010702196461,3.590107021964613,241.21608761887683,100.0,2.088719709907921,32.45606299834565,1884 days 00:00:00,9,9,0,0.0,33.33333333333333,47.578260869565874,-11.552272727272731,19.424821999256803,-7.248453424336045,37 days 00:00:00,13 days 08:00:00,1.0692388387344487,0.3989007802182911,0.11491932671522039,0.017256997624712538,1.0681927386020822,0.1713031375592207
PGV,2018-08-10 00:00:00,2025-08-20 00:00:00,1747 days 00:00:00,100.0,118.94203485603765,18.94203485603765,63.02002214257636,100.0,2.0289598294195827,21.94798324952985,930 days 00:00:00,9,9,0,0.0,55.55555555555556,58.63410006715917,-12.114678899082572,13.579233195203294,-8.998593847800631,25 days 09:36:00,10 days 12:00:00,1.469343023163248,2.1046705395597405,0.2794323680341197,0.16815646986389057,1.1686429578935424,0.48673546604100654
PHP,2016-06-06 00:00:00,2025-08-20 00:00:00,2297 days 00:00:00,100.0,132.0869775737445,32.086977573744505,128.2495346138075,100.0,1.7154747921717257,26.04409373931047,980 days 00:00:00,8,8,0,0.0,37.5,32.47820366884115,-12.482786885245895,20.855128425745264,-5.2233848420454425,41 days 16:00:00,8 days 09:36:00,2.135985118770051,4.010872196718061,0.31683300333157727,0.1736036280078186,1.1924331556221837,0.5201123729955742
